age,years_employed,annual_income,credit_score,dti_ratio,existing_debt,loan_purpose,employment_type,monthly_expenses,num_dependents,savings_balance,num_open_credit_lines,num_previous_defaults,property_owned,loan_term_months,market_rate,recommended_loan_amount
48,29,35252.29,564,0.376,12591.88,education,salaried,1362.11,3,,6,0,0,120,4.603,28808.99
45,18,60272.6,659,0.2901,18214.42,home_purchase,salaried,2243.26,1,117393.63,5,0,1,120,5.255,50477.7
46,25,73135.21,648,0.2102,16146.14,education,salaried,2509.78,3,46901.02,5,0,1,120,7.325,48331.42
36,17,81476.28,629,0.2783,19231.49,home_purchase,contract,3571.51,0,81692.83,6,0,1,24,6.44,53415.7
33,7,39846.69,615,0.2852,10100.46,education,salaried,1220.8,1,12403.95,4,0,1,240,6.942,24600.89
52,27,37209.91,583,0.3339,10977.47,personal,salaried,1538.92,2,17617.05,2,0,0,84,6.645,29607.17
35,9,64347.87,658,0.1974,10729.13,business,self_employed,2535.45,0,41628.22,2,0,0,48,7.31,40678.9
42,23,120387.43,674,0.223,28598.03,auto,contract,3971.29,1,217118.8,5,0,1,48,6.468,86682.65
41,18,97450.96,641,0.3153,30251.21,business,salaried,2835.63,2,70502.45,2,0,1,60,6.353,60525.96
54,30,120624.44,656,0.2945,33722.4,auto,salaried,5532.44,1,54629.37,5,0,0,360,4.692,77006.1
49,21,25799.79,612,0.2504,7403.81,home_purchase,salaried,1103.73,2,14112.18,4,0,0,360,4.128,24079.95
27,4,71815.39,639,0.2884,24424.28,auto,salaried,2349.05,0,33490.44,5,0,0,120,5.73,41515.26
28,3,43321.12,545,0.2938,12677.8,education,salaried,1144.63,4,4162.43,5,1,1,120,7.51,21824.69
45,23,40926.1,592,0.3099,14427.37,personal,salaried,2064.83,5,,7,0,1,60,7.038,32614.49
39,12,45333.4,602,0.3244,17142.8,medical,salaried,2094.69,4,93165.06,4,0,0,120,7.615,38803.55
35,13,88412.85,625,0.2368,19351.72,medical,salaried,4157.93,0,,4,0,0,84,6.844,52150.56
50,26,43017.71,598,0.2694,9372.81,business,salaried,2181.33,4,14138.66,0,0,0,180,5.847,32098.18
41,14,166736.65,709,0.2319,42156.55,home_purchase,salaried,5453.42,0,77504.34,2,1,1,120,8.9,94913.15
40,12,46223.19,590,0.2673,,education,salaried,2009.55,2,32419.32,10,0,0,240,7.219,32895.61
47,20,90786.62,607,0.2521,18522.1,home_purchase,part_time,4685.36,3,80253.67,5,0,1,360,7.757,61390.47
36,13,47357.46,599,0.3048,13861.58,auto,salaried,2025.23,2,7681.07,6,0,0,60,5.09,29266.17
55,33,78303.74,700,0.2858,22219.35,education,salaried,2226.72,1,,2,0,0,180,7.003,53581.25
32,11,61514.38,622,0.2453,14452.24,auto,self_employed,3126.63,0,55125.51,3,0,1,12,7.084,40752.14
46,25,35347.8,601,0.2484,7992.52,personal,salaried,1308.71,5,42357.43,6,0,0,360,5.777,29499.53
54,28,23366.54,602,0.2434,6501.1,home_purchase,salaried,810.04,2,25960.36,1,0,0,36,6.674,24853.48
26,8,8007656.41,543,0.3129,10646.55,auto,self_employed,1154.87,0,,4,0,1,60,6.24,200000.0
36,12,46755.81,608,0.3492,18221.64,business,self_employed,1932.93,1,28937.94,2,0,1,12,5.634,32005.92
51,30,27563.93,625,0.2528,,medical,contract,1236.41,1,34127.41,9,0,0,36,8.986,29440.32
51,28,95831.71,669,0.3149,27805.08,education,salaried,3077.11,4,30564.52,2,0,1,180,6.605,59658.23
38,17,62631.76,621,0.2507,17592.37,personal,salaried,2766.77,0,24216.38,6,0,1,180,5.959,39827.97
32,9,45968.83,585,0.229,12247.39,education,salaried,1985.5,1,29838.89,1,0,0,240,5.808,29520.07
49,28,80819.25,677,0.3297,,medical,part_time,3841.49,0,157353.24,2,0,1,60,7.773,65566.27
51,28,35752.25,607,0.2755,9215.48,refinance,salaried,961.3,4,19679.75,9,1,1,360,6.29,28600.57
28,9,21987.11,564,0.3533,9135.76,business,contract,1112.08,2,15517.71,4,0,0,240,5.34,15015.67
27,1,44934.74,578,0.3395,16759.36,education,part_time,1990.71,2,5166.96,5,1,0,24,6.692,25451.58
42,12,56967.13,608,0.3142,18706.3,refinance,part_time,2876.72,0,20915.73,4,0,1,60,6.213,38454.19
46,20,139242.26,661,0.2417,33912.34,business,part_time,3486.88,1,70843.69,7,0,1,240,5.721,79403.05
37,19,47697.57,601,0.3071,15436.05,refinance,salaried,1241.87,2,41706.83,1,1,0,180,7.587,31963.79
46,23,101234.01,663,0.2399,19839.73,auto,self_employed,4120.37,0,58981.14,7,0,0,48,6.026,63453.01
32,10,2314347.53,617,0.2074,13042.73,auto,salaried,2416.41,3,48768.45,2,0,0,12,5.559,200000.0
22,0,32421.83,628,0.2529,,medical,contract,1369.31,0,,2,0,1,240,6.723,21815.0
35,13,24026.29,605,0.3237,7486.64,personal,part_time,1003.26,0,2177.41,7,1,0,36,6.464,17358.12
40,13,195705.25,684,0.2938,59321.16,education,self_employed,6657.58,4,72149.6,9,0,1,180,7.434,108753.1
37,11,77533.7,613,0.3327,23737.13,refinance,contract,2174.37,2,15374.61,8,0,1,120,5.004,43380.89
28,4,33591.59,587,0.2927,8644.23,home_purchase,salaried,1744.36,1,15579.44,4,0,0,24,6.835,21071.66
22,1,46746.87,568,0.3672,15180.68,auto,contract,2249.94,2,11357.87,4,0,0,60,8.502,24609.36
34,14,72098.95,621,0.2261,19368.31,auto,salaried,3080.82,2,80881.59,2,0,0,120,7.022,48823.71
48,28,60493.4,651,0.3915,20397.28,refinance,salaried,2439.44,1,13203.82,5,0,1,60,7.547,41271.71
52,23,28327.97,640,0.2631,8188.24,education,salaried,1038.88,1,8366.21,9,0,0,36,7.394,25984.86
51,28,122248.08,674,0.2507,35982.16,education,self_employed,4145.24,1,62020.45,5,0,1,60,6.694,76156.38
31,8,71192.02,743,0.1483,12225.77,home_purchase,salaried,2103.96,0,181035.11,6,1,1,36,7.369,58145.59
28,0,24596.42,604,0.2607,6511.62,business,salaried,1016.74,0,21312.54,1,0,0,36,6.358,17398.75
44,22,90433.97,585,0.3301,28305.71,education,salaried,4087.15,0,57046.32,3,0,1,60,7.989,57986.66
46,22,43159.53,634,0.2937,12556.38,home_purchase,salaried,1873.53,3,58069.04,8,0,0,36,5.726,36342.26
44,24,71728.6,677,0.1728,10020.28,personal,salaried,1794.3,1,113383.8,4,0,1,60,7.77,52295.51
22,0,64706.73,606,0.2987,20650.15,business,self_employed,1714.63,3,23961.85,4,1,0,48,5.792,33069.67
31,6,70761.18,572,0.2182,16102.12,refinance,self_employed,3371.36,2,46285.61,2,2,1,36,6.5,42410.37
39,20,110597.36,592,0.3522,37840.15,education,salaried,4564.58,2,91808.82,4,0,1,36,6.123,69787.8
44,13,53517.51,615,0.3404,21677.4,business,salaried,2396.26,2,10767.74,3,0,0,24,6.308,36807.21
47,24,50767.6,590,0.2402,,auto,salaried,2260.23,0,74888.7,1,0,1,84,6.624,41464.36
41,11,48669.85,607,0.2932,14738.95,education,salaried,2313.18,3,126956.12,2,0,0,84,7.138,44181.06
43,17,47672.92,605,0.213,10394.52,auto,salaried,1517.55,1,17679.68,6,0,0,360,10.039,31509.52
40,20,114825.31,709,0.2046,19807.97,home_purchase,salaried,4120.27,2,,7,0,1,120,6.54,65490.41
46,18,63873.18,657,0.2678,16930.38,home_purchase,salaried,3222.84,1,36656.32,4,0,0,60,6.154,45662.65
43,15,110348.9,632,0.2741,24782.22,auto,salaried,4100.16,2,275898.13,3,1,1,36,7.527,87171.3
40,22,75774.02,623,0.2894,21267.44,home_purchase,salaried,3064.27,2,69383.57,1,0,0,48,6.209,50787.74
37,9,42742.04,642,0.2725,9401.59,home_purchase,self_employed,2220.13,4,27322.6,3,0,0,24,8.284,30728.19
40,22,31148.42,617,0.2953,7908.98,home_purchase,part_time,1249.92,3,59141.64,2,0,1,180,6.112,28060.59
44,21,32015.83,624,0.2421,,personal,salaried,1257.59,3,78296.51,2,0,1,84,5.875,33506.9
42,17,42385.87,657,0.2463,11469.71,auto,salaried,1256.41,5,,5,0,0,48,6.56,32235.15
43,23,110178.91,630,0.272,,home_purchase,salaried,4166.44,2,217924.65,3,0,1,60,6.24,79765.56
53,35,9298020.73,666,0.2415,11862.38,home_purchase,salaried,2431.82,2,39265.22,2,0,0,84,6.534,200000.0
42,15,69319.16,615,0.4135,,home_purchase,salaried,2078.38,2,,5,0,1,48,7.277,41987.42
33,8,105182.9,565,0.3101,,home_purchase,self_employed,3583.8,1,177046.37,5,0,0,240,6.917,67827.67
48,29,50136.55,588,0.2239,12666.38,business,self_employed,2570.98,0,,2,0,0,60,5.663,37632.02
26,5,68834.47,589,0.238,19053.62,personal,self_employed,3659.52,3,15399.4,0,0,0,60,6.171,38623.09
29,11,59226.94,667,0.2621,18591.92,personal,salaried,2238.76,1,12092.01,3,1,0,60,6.737,35141.13
43,23,71907.27,632,0.2629,20808.4,home_purchase,salaried,1821.46,0,31959.77,3,0,0,360,7.65,44551.42
45,27,95486.68,642,0.2547,20565.14,business,salaried,4951.29,1,49204.83,1,0,1,24,5.866,60969.13
27,5,63628.76,671,0.1696,9266.14,home_purchase,contract,1886.08,0,54229.9,2,0,1,84,6.092,38476.26
36,14,54847.83,593,0.2218,12154.54,medical,salaried,2360.78,2,39676.69,4,1,1,60,7.621,35578.18
33,12,59404.69,607,0.2266,14403.13,auto,self_employed,2372.56,3,82884.99,7,1,1,120,6.637,41652.85
35,12,77154.51,632,0.2199,14443.03,home_purchase,self_employed,2052.41,1,113291.61,3,0,0,84,6.371,51411.2
49,30,74602.64,641,0.1972,14109.87,home_purchase,self_employed,2884.14,2,135655.71,5,0,0,120,7.01,58834.71
47,25,41524.74,633,0.3033,13013.35,personal,self_employed,1502.99,0,25478.26,5,0,0,60,7.239,32074.37
39,20,4379551.38,648,0.2689,14734.44,auto,contract,2887.51,1,15345.11,6,0,1,12,7.412,200000.0
34,15,30937.4,579,0.3405,11374.57,home_purchase,salaried,1571.16,1,10739.45,2,0,0,360,8.766,21273.74
26,5,33505.36,536,0.3883,12170.2,business,salaried,962.71,4,,4,0,0,120,6.451,19877.03
54,34,125693.84,688,0.2503,28588.79,medical,salaried,4185.34,5,20502.83,6,1,0,60,7.296,72885.37
45,18,18000.0,538,0.281,4194.38,home_purchase,contract,647.61,0,9189.32,1,0,1,48,7.26,16085.76
32,7,199787.36,706,0.2685,57559.58,business,salaried,7313.12,1,48832.51,3,1,1,120,6.053,107094.58
47,28,44974.56,651,0.1916,7640.34,business,part_time,1730.47,0,77908.0,2,0,0,60,6.84,38948.34
39,21,41330.3,657,0.2276,,home_purchase,contract,1304.09,1,61157.83,2,0,1,60,6.916,34444.85
37,7,148964.07,662,0.2413,33112.27,education,part_time,5604.42,3,110199.84,4,0,0,48,5.757,87672.72
44,19,36827.25,684,0.25,10050.23,home_purchase,salaried,1330.9,1,12221.2,3,0,0,84,5.962,29045.69
32,10,32026.06,556,0.3696,10808.93,personal,salaried,943.75,5,9925.22,2,1,0,24,5.682,18971.5
36,10,59712.47,671,0.2036,9874.03,auto,contract,1525.63,3,139740.65,8,0,0,120,6.28,47663.28
41,15,51663.83,592,0.2232,12033.79,home_purchase,salaried,2265.48,0,42607.48,2,1,0,60,6.981,36039.73
35,14,48065.55,618,0.3534,17531.45,auto,part_time,1471.53,5,48262.29,5,0,1,60,6.087,33211.59
46,28,41829.11,629,0.321,15407.7,personal,salaried,1799.13,0,89350.22,4,0,0,60,6.868,39270.17
58,27,43199.07,671,0.3979,14889.07,home_purchase,salaried,1213.89,3,,6,0,1,60,6.033,37555.7
32,9,149978.18,630,0.1932,34171.18,education,salaried,4449.76,0,112908.67,8,0,0,24,7.181,84398.14
23,2,30421.43,672,0.2547,6354.76,business,salaried,1598.89,0,57391.32,1,0,0,60,6.874,24412.17
22,3,41010.43,529,0.252,10617.85,auto,salaried,2065.44,0,2583.2,4,0,0,60,7.778,19433.57
38,17,142464.14,668,0.3315,52534.79,business,contract,5688.61,2,29774.0,4,0,1,36,6.885,81513.76
33,15,48382.89,637,0.1732,9261.98,medical,salaried,1693.94,2,219873.83,0,0,0,84,5.259,50158.3
42,20,79873.4,675,0.1977,16783.6,education,salaried,3600.39,3,24935.33,6,0,1,180,6.567,50149.0
41,23,62256.55,581,0.3115,22984.39,home_purchase,salaried,3013.93,2,44061.4,1,0,1,360,7.111,42721.81
23,0,28672.17,526,0.3337,9294.83,business,self_employed,1349.34,1,6927.1,6,0,1,240,7.124,14701.23
22,0,24201.5,639,0.2632,6772.8,medical,salaried,1083.76,0,9761.72,2,1,1,360,6.073,15236.83
42,15,67346.79,636,0.2893,16537.95,personal,self_employed,1779.03,0,26936.32,4,0,1,180,6.897,41379.79
41,22,50996.25,557,0.3625,17417.06,home_purchase,self_employed,2427.36,2,46996.19,9,2,0,36,7.764,36003.84
35,12,30920.21,588,0.3143,8231.8,auto,salaried,1494.79,2,19612.48,4,0,0,36,7.305,22125.89
23,2,40597.78,577,0.2787,11622.15,home_purchase,self_employed,1141.07,0,16921.9,3,0,1,120,6.086,21469.38
44,20,71400.42,673,0.205,16877.21,education,salaried,2103.69,1,34582.94,6,0,1,60,7.905,46172.43
52,32,83024.56,636,0.2817,22062.89,auto,self_employed,2807.3,2,13388.98,4,1,1,48,5.806,51434.05
42,21,4023793.73,637,0.2887,,education,salaried,2589.18,0,101726.27,5,0,0,120,6.865,200000.0
31,5,44064.08,599,0.3171,12584.63,home_purchase,salaried,1308.23,0,24059.14,9,0,1,120,7.599,26726.71
40,14,18000.0,658,0.2396,4410.51,medical,self_employed,598.61,2,4514.94,6,0,1,360,7.579,17410.39
26,3,23891.3,627,0.1859,3809.26,auto,salaried,1000.73,3,5460.56,4,0,0,84,6.235,15361.52
50,30,68011.02,664,0.2827,15459.76,education,salaried,2978.7,1,129827.0,3,0,1,120,7.583,56927.82
40,22,71819.31,643,0.2372,20377.48,medical,salaried,2429.45,2,39885.83,4,0,0,240,5.844,45987.93
22,1,25091.69,601,0.2934,8362.21,auto,contract,1292.62,3,10650.71,5,0,0,360,7.9,15283.94
36,18,64578.45,597,0.2915,19807.39,auto,salaried,3093.88,2,45892.66,5,0,0,240,6.871,42462.66
44,15,93553.59,673,0.1793,,personal,self_employed,3716.2,4,161849.63,2,0,0,36,5.275,69412.42
36,18,79901.21,624,0.272,23862.01,home_purchase,salaried,2516.9,0,666493.41,0,1,0,48,6.637,110394.81
37,17,33110.17,566,0.3219,8960.95,home_purchase,salaried,1425.27,4,3798.81,2,0,0,48,7.009,21143.47
27,4,18000.0,587,0.3339,6329.35,education,salaried,500.0,4,7676.79,4,2,0,60,7.106,11718.12
45,22,117805.7,661,0.1589,20998.78,education,self_employed,3534.79,4,88634.91,6,0,1,240,6.666,71408.44
33,6,42628.0,655,0.1792,8167.56,personal,salaried,1611.56,3,16834.83,7,0,0,84,7.557,27978.01
22,0,37943.48,630,0.2416,10124.81,personal,salaried,1843.62,1,25850.03,9,1,0,48,5.981,22531.36
36,18,39657.18,580,0.2816,9263.2,business,contract,1517.49,0,36535.6,3,0,0,60,6.207,27232.29
49,23,96107.05,686,0.1558,12216.75,auto,salaried,3080.17,4,41245.45,3,0,1,360,7.245,58441.39
36,9,74885.21,537,0.2882,20988.48,medical,salaried,2441.52,1,62986.57,10,1,0,60,6.015,44962.76
57,32,38527.93,639,0.2004,8620.3,personal,salaried,1373.83,5,9069.47,4,0,1,360,7.614,32046.09
44,17,92345.49,619,0.2186,18573.01,education,self_employed,3895.22,0,28341.05,2,0,0,180,6.164,54774.93
43,21,75346.26,588,0.2951,24361.47,auto,salaried,2021.13,1,87614.78,5,0,1,60,5.195,51038.32
38,20,46113.78,579,0.2694,,home_purchase,self_employed,1857.96,2,46742.43,8,0,1,24,6.346,33163.7
39,14,66567.77,678,0.1838,12996.0,auto,salaried,2289.11,1,130476.18,4,1,1,60,6.642,52251.17
37,9,92462.18,653,0.2957,31973.87,home_purchase,salaried,4533.51,4,100958.64,1,0,1,60,5.459,64371.22
36,15,115133.5,667,0.2115,23962.35,auto,self_employed,3832.33,0,181353.98,5,0,1,120,7.198,78167.57
45,22,62046.55,664,0.319,16290.95,home_purchase,self_employed,2007.85,2,34112.37,4,0,1,84,6.683,41924.72
30,12,161656.12,669,0.157,27614.97,auto,self_employed,6707.38,1,31689.87,3,1,0,12,7.344,83816.05
29,5,32857.1,650,0.2912,,home_purchase,contract,1560.0,0,9008.07,8,0,0,360,8.156,23198.97
28,4,103072.98,631,0.2676,26068.28,personal,salaried,3979.58,3,138813.62,2,0,0,60,8.17,66653.49
60,37,52725.14,526,0.3114,15577.78,home_purchase,salaried,2472.53,2,64302.26,2,0,0,240,7.086,43193.74
45,23,65842.7,689,0.226,13871.83,business,salaried,2070.06,1,118922.16,6,0,1,360,6.06,52507.75
43,19,66570.2,527,0.3238,18162.19,refinance,salaried,2722.39,4,81980.04,4,0,0,240,7.017,45515.7
29,4,58718.56,605,0.291,15764.21,education,salaried,3107.09,0,47134.21,5,0,0,120,6.422,37701.16
46,16,47380.77,644,0.3261,14984.18,personal,contract,2267.22,1,89056.76,3,0,0,360,6.345,42188.12
38,13,201361.57,618,0.269,52395.11,refinance,salaried,6596.77,1,154969.27,3,1,1,360,6.076,115304.7
42,22,140852.01,668,0.3101,38549.55,education,part_time,7491.77,1,51116.2,1,0,1,36,7.406,84733.29
30,11,37341.34,603,0.269,,home_purchase,contract,1869.45,1,22197.92,5,0,1,36,6.177,25771.45
41,17,62883.27,659,0.2582,16496.91,home_purchase,salaried,1856.28,0,126853.99,5,0,1,24,5.201,50315.95
35,17,67822.02,646,0.2495,16123.96,auto,salaried,2865.7,1,36622.25,3,0,0,240,5.621,42700.35
32,9,93229.08,591,0.2038,22301.77,home_purchase,salaried,4311.27,1,33348.23,3,0,1,24,6.31,52806.17
47,19,30881.09,588,0.2527,9256.66,refinance,contract,1042.84,3,44237.83,2,1,0,48,4.965,27753.97
24,0,35883.38,562,0.3855,14825.11,personal,salaried,1114.0,4,10396.65,4,0,0,240,5.056,19173.9
45,27,35973.75,555,0.2677,8802.4,personal,salaried,1403.02,3,41969.57,5,0,0,240,5.761,28384.06
46,22,140372.38,650,0.2988,49296.18,home_purchase,salaried,4159.94,0,262955.42,3,1,0,36,6.746,102877.92
31,4,47698.13,661,0.1446,7506.66,business,salaried,2350.92,3,8237.84,2,0,0,120,7.014,29734.64
31,0,99137.66,650,0.2389,23117.36,auto,salaried,4363.72,1,47380.85,3,1,0,60,5.973,57804.4
37,13,88824.28,653,0.2788,28520.06,education,salaried,2460.77,2,77500.92,2,0,0,120,7.498,56536.18
42,21,5801466.48,586,0.2911,15170.15,medical,part_time,1512.69,1,56807.26,6,0,1,24,7.192,200000.0
38,13,100079.32,576,0.3179,33921.7,home_purchase,salaried,2813.5,1,106183.94,4,0,1,36,7.634,62974.0
44,17,35819.21,632,0.1441,4704.44,business,salaried,1452.79,3,28427.59,5,0,0,24,5.591,28570.13
57,32,45341.24,664,0.2,9251.79,refinance,salaried,2121.49,0,,6,1,0,24,8.253,39292.01
34,16,21843.19,609,0.2499,5000.94,home_purchase,salaried,663.83,0,7599.75,3,0,0,84,5.823,16254.8
22,0,73830.34,647,0.2098,,business,part_time,2749.13,3,85437.37,8,0,0,120,6.608,45730.29
48,23,44526.47,610,0.2745,11880.29,business,part_time,2211.87,4,24982.71,5,0,1,84,7.121,33999.78
56,38,92004.92,661,0.1622,15419.85,business,salaried,2811.15,2,,5,0,0,84,7.126,57967.49
43,22,68141.52,608,0.2648,14984.64,home_purchase,salaried,3167.36,0,28971.77,5,0,0,48,8.214,43699.19
29,7,45018.35,623,0.3707,13371.11,business,salaried,2098.67,1,46316.76,4,1,0,24,5.309,30532.27
38,13,91711.92,633,0.2499,25512.94,personal,self_employed,2561.25,1,287131.5,6,0,0,120,6.435,77985.8
28,6,20365.03,616,0.1954,3621.91,auto,self_employed,655.85,0,14804.38,2,0,0,36,7.218,14798.72
46,21,108667.03,682,0.2918,34186.7,home_purchase,salaried,2884.56,0,54843.74,1,0,0,60,5.864,66435.13
26,0,27350.76,582,0.2663,5940.07,medical,self_employed,1431.14,0,39585.77,7,1,1,360,3.842,19600.95
36,9,83934.67,650,0.1814,16207.78,personal,self_employed,3766.59,4,205771.78,5,0,1,48,7.465,67713.8
29,10,82977.8,608,0.2718,24499.27,refinance,salaried,4396.22,4,52373.97,2,0,0,120,8.379,51120.66
41,18,8081787.37,696,0.2063,16281.6,home_purchase,salaried,2956.12,3,54370.64,5,0,0,48,7.57,200000.0
36,15,50823.08,668,0.255,14778.15,refinance,salaried,2213.28,1,27678.11,1,0,0,60,5.855,35157.76
41,19,46448.14,630,0.2711,14423.57,personal,salaried,1789.84,0,18450.48,5,1,0,60,6.975,32383.11
40,19,63479.04,602,0.3108,17364.29,auto,salaried,2712.6,0,23420.2,2,1,0,180,6.381,39664.64
30,6,70164.06,631,0.277,20047.25,auto,salaried,3435.82,1,107069.87,0,0,1,240,6.517,50140.63
46,22,68157.41,591,0.4044,,auto,salaried,3004.41,2,20998.86,7,1,1,360,5.776,42286.32
39,13,30001.5,620,0.241,,business,salaried,1590.55,2,17569.82,7,0,1,48,6.921,25624.88
30,2,21337.52,518,0.2625,5419.24,business,salaried,1050.06,2,80248.82,5,0,0,60,6.293,20134.34
62,35,34869.29,587,0.2463,7001.81,personal,part_time,1342.95,1,11622.59,3,0,0,360,5.542,30502.73
44,20,68142.39,645,0.3179,20329.89,auto,salaried,2138.18,0,38191.01,2,0,0,48,5.631,44832.52
38,9,68295.2,673,0.1619,,home_purchase,salaried,3315.74,3,33414.1,3,0,1,24,4.766,45244.91
54,26,18000.0,622,0.3216,6518.31,auto,salaried,947.22,2,7970.61,6,0,0,360,7.715,21525.15
58,40,40241.13,620,0.382,14974.62,business,self_employed,1693.69,2,16211.51,3,0,1,84,7.507,34091.83
38,16,51546.42,586,0.3624,18569.16,refinance,salaried,1476.73,2,56433.41,3,0,0,180,7.235,35608.49
43,19,39722.01,598,0.265,8446.33,home_purchase,salaried,1851.1,0,15803.95,2,0,0,240,5.334,28348.81
30,12,85864.98,574,0.3333,32814.72,business,salaried,4586.27,5,10283.81,4,1,1,84,7.839,48741.57
38,9,74091.64,613,0.3232,28579.51,auto,self_employed,2208.18,0,41040.02,7,1,1,240,7.14,46205.49
38,19,38307.28,692,0.2142,8045.1,home_purchase,salaried,1815.06,4,25868.74,6,0,1,24,5.614,29893.27
41,18,90435.08,647,0.2059,,home_purchase,salaried,2950.59,2,21149.69,1,0,1,360,6.672,51195.33
43,24,106779.18,671,0.2441,22683.15,home_purchase,salaried,3015.33,3,9171.07,2,0,1,60,5.314,58150.01
45,23,98197.24,586,0.338,36170.07,business,self_employed,4668.06,3,23402.91,1,1,1,24,6.187,60135.33
42,12,107176.86,697,0.2998,30986.76,personal,salaried,4354.99,3,149112.16,4,0,1,60,6.272,76500.65
27,5,18000.0,646,0.2659,4476.03,home_purchase,part_time,774.13,0,6013.49,2,0,0,36,6.325,13664.62
30,9,101305.85,649,0.2489,,auto,contract,2558.81,3,111281.31,4,0,1,48,6.562,59777.72
34,3,5714419.36,637,0.26,17879.97,refinance,salaried,2382.21,4,43918.35,6,0,0,48,6.262,200000.0
37,19,183948.41,672,0.3428,68331.38,business,salaried,8336.51,0,164943.93,6,0,0,84,6.301,117133.06
50,29,62075.07,626,0.2815,19649.34,auto,self_employed,2730.6,0,7663.68,4,0,0,36,6.061,41973.32
28,8,108333.43,739,0.2463,27008.9,business,salaried,3317.17,0,74487.46,4,0,0,84,6.402,63990.54
36,9,156080.83,656,0.3136,50425.01,auto,self_employed,5143.9,1,82034.94,7,0,1,60,5.18,89244.65
49,29,51372.19,694,0.2221,,home_purchase,salaried,1478.9,0,64235.81,4,0,0,180,6.87,42688.26
37,19,87146.24,714,0.192,16269.1,home_purchase,contract,4274.6,2,47002.75,8,0,1,48,6.445,55580.84
44,23,202357.51,724,0.2282,51769.68,personal,salaried,7153.01,2,398721.2,7,0,1,12,4.434,145730.49
38,15,99368.89,641,0.2253,23470.58,auto,salaried,2937.92,5,179740.72,4,0,0,120,5.282,70490.43
42,16,71376.33,584,0.2696,20720.72,personal,part_time,2275.62,5,35794.56,5,0,1,180,6.359,43969.24
37,14,57820.15,641,0.1607,7983.95,personal,salaried,1730.59,3,62603.62,2,0,1,84,6.637,39020.35
46,21,40776.59,618,0.3276,15570.99,home_purchase,salaried,1908.35,0,19065.05,4,1,0,180,6.096,31763.46
24,4,58894.09,611,0.236,,education,salaried,2788.76,1,13410.53,4,0,1,12,7.072,32768.81
36,10,43940.21,594,0.3507,17861.92,auto,salaried,1708.83,4,7545.03,3,0,0,60,6.793,27956.6
42,22,58976.57,639,0.2173,11728.75,refinance,salaried,2409.16,0,29213.57,2,0,0,120,6.406,39294.07
45,19,62624.04,645,0.1936,12536.33,medical,salaried,1772.67,2,31056.96,3,0,1,180,7.827,40764.36
54,30,62654.02,635,0.1806,12688.22,home_purchase,salaried,3373.46,2,44165.21,6,0,1,84,4.842,47667.52
36,16,53943.49,662,0.1412,7362.46,home_purchase,salaried,2550.92,0,63671.89,6,0,0,120,7.057,39305.21
54,29,47881.18,627,0.3494,15657.82,home_purchase,self_employed,2125.53,3,178419.99,5,0,0,120,7.014,53167.56
33,13,103116.78,641,0.3026,30021.25,refinance,self_employed,3784.63,1,12594.43,3,0,1,120,6.109,55976.83
53,33,40266.88,587,0.3019,12821.35,auto,salaried,1526.05,1,9726.35,3,0,1,12,5.511,30680.91
48,24,58587.44,622,0.3436,19079.51,home_purchase,salaried,1915.99,3,11769.36,5,0,0,36,8.009,38463.44
30,12,89362.04,635,0.2217,17593.22,auto,salaried,3009.72,0,42459.83,2,0,0,36,5.529,49746.32
