property_id,property_type,heating_type,parking_type,roof_type,has_pool,has_basement,hoa_flag,zipcode,builder_name,neighborhood,street_name,quality_grade,condition_grade,school_zone_grade,area_sqft,lot_size_sqft,num_bedrooms,num_bathrooms,garage_size,house_age,distance_to_city_center_km,distance_to_metro_km,school_rating,crime_index,median_neighborhood_income_k,nearby_hospitals_count,nearby_malls_count,annual_property_tax,hoa_fee,energy_efficiency_score,renovation_score,builder_reputation_score,random_hash_bucket,noise_feature_uniform,noise_feature_normal,sale_price
PROP_006693,Single_Family,Electric,Garage,Metal,No,Yes,No,ZIP_096,Builder_039,Neighborhood_56,Street_190,good,good,A,2452.1,6640.3,4,4.3,1,46.9,14.4,7.57,8.0,2.76,112.76,3,0,3694.32,0.0,51.8,67.03,9.66,405,0.2672,-2.1469,1504795.0
PROP_000311,Single_Family,Gas,Garage,Flat,No,No,No,ZIP_084,Builder_009,Neighborhood_07,Street_026,good,needs_work,B,2079.2,6786.1,3,2.7,1,21.7,4.27,2.9,5.73,4.66,88.35,1,4,3558.01,0.0,68.78,42.37,7.32,282,0.9281,-1.2041,1174420.85
PROP_001717,Single_Family,Heat_Pump,Driveway,Asphalt,No,Yes,No,ZIP_083,Builder_072,Neighborhood_31,Street_204,very_good,good,B,1231.1,5839.1,3,4.7,0,17.5,6.16,5.12,6.05,3.85,85.51,3,3,3797.75,0.0,55.32,58.51,6.33,65,0.3235,2.0558,1279624.66
PROP_007376,Single_Family,Heat_Pump,Garage,Flat,No,No,No,ZIP_028,Builder_065,Neighborhood_51,Street_178,excellent,good,C,2352.3,5900.9,4,3.7,2,30.7,13.88,7.79,2.29,6.83,35.48,4,4,1854.79,0.0,62.2,50.55,10.0,407,0.3495,-1.5727,901687.14
PROP_006010,Townhouse,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_096,Builder_016,Neighborhood_28,Street_151,good,good,B,1968.9,6138.6,3,2.9,1,33.2,6.33,2.96,6.9,2.85,98.82,0,0,2232.51,0.0,60.86,48.38,8.52,314,0.0248,-0.3237,997610.64
PROP_002053,Apartment,Heat_Pump,Garage,Tile,No,No,Yes,ZIP_101,Builder_031,Neighborhood_22,Street_280,very_good,fair,B,1397.7,733.4,2,2.3,2,44.2,20.76,2.49,6.42,4.52,86.68,3,2,2870.2,105.86,50.68,72.81,9.04,22,0.1374,1.5489,982986.73
PROP_008479,Townhouse,Gas,Street,Asphalt,No,Yes,No,ZIP_022,Builder_043,Neighborhood_41,Street_188,good,very_good,C,1551.2,2125.6,4,2.0,2,92.3,8.3,2.16,5.05,4.79,76.15,3,3,3412.98,0.0,34.64,65.88,5.53,309,0.0936,-1.4953,965023.49
PROP_004669,Single_Family,Heat_Pump,Garage,Asphalt,No,No,Yes,ZIP_052,Builder_029,Neighborhood_18,Street_125,,needs_work,C,1324.8,,3,3.8,1,25.8,8.05,6.34,2.89,8.41,37.75,4,1,2360.76,107.66,49.59,60.98,4.33,314,0.0333,-1.159,695897.5
PROP_004299,Condo,Heat_Pump,Garage,Metal,No,No,No,ZIP_069,,Neighborhood_55,Street_136,fair,very_good,A,2264.7,3610.9,4,4.2,1,50.1,24.54,7.94,5.02,5.34,74.56,3,0,3192.11,0.0,42.8,66.79,5.7,276,0.8759,-0.5951,1085830.19
PROP_006647,Luxury_Villa,Gas,Garage,Asphalt,No,No,No,ZIP_023,Builder_006,Neighborhood_08,Street_007,very_good,good,C,1663.8,5313.3,4,4.5,2,30.4,22.85,7.8,1.95,10.0,20.0,5,4,,0.0,66.1,71.81,10.0,62,0.158,0.1569,1371742.85
PROP_003784,Single_Family,Gas,Driveway,Tile,No,Yes,Yes,ZIP_018,Builder_004,Neighborhood_58,Street_154,excellent,needs_work,B,709.1,,3,3.4,0,4.4,2.6,4.61,5.71,3.63,75.62,5,4,1893.09,112.48,74.76,76.62,8.17,478,0.3878,-0.6691,904725.81
PROP_001009,Apartment,Heat_Pump,Driveway,Asphalt,No,Yes,No,ZIP_108,Builder_056,Neighborhood_39,Street_046,good,fair,A,2297.6,6119.3,6,4.7,1,17.5,19.3,6.0,7.68,2.52,100.75,3,4,1493.28,0.0,59.23,56.37,4.93,294,0.275,0.2656,940107.17
PROP_010160,Single_Family,Electric,Street,Asphalt,No,No,Yes,ZIP_034,Builder_067,Neighborhood_15,Street_002,good,excellent,A,2408.4,9989.0,4,2.1,2,35.1,6.04,2.9,7.82,2.23,102.23,4,4,5109.59,108.99,48.28,89.05,4.56,69,0.5203,1.141,1710820.45
PROP_002186,Single_Family,Heat_Pump,Garage,Flat,No,Yes,No,ZIP_022,Builder_009,Neighborhood_02,Street_266,fair,good,C,1959.2,7623.9,4,3.1,1,20.0,17.45,5.24,4.63,5.91,74.92,0,4,3327.02,0.0,60.98,74.2,9.24,260,0.5257,0.6083,1097374.92
PROP_003624,Apartment,Oil,Garage,Tile,No,Yes,No,ZIP_080,Builder_079,Neighborhood_42,Street_223,good,good,A,742.1,1728.3,2,1.3,1,22.5,10.09,3.42,8.18,2.02,121.02,2,3,719.28,0.0,53.24,73.48,6.67,193,0.5752,0.3492,709577.14
PROP_011918,Townhouse,Heat_Pump,Street,Asphalt,No,Yes,No,ZIP_053,Builder_075,Neighborhood_22,Street_240,excellent,good,A,1669.7,4699.4,3,2.1,0,19.1,2.62,3.44,6.57,3.16,93.47,3,6,2826.94,0.0,86.91,69.04,7.81,360,0.8187,0.4223,1217473.95
PROP_011774,Townhouse,Gas,Garage,Flat,No,No,Yes,ZIP_082,Builder_011,Neighborhood_23,Street_040,excellent,excellent,B,2170.4,5926.7,5,6.5,2,33.5,17.9,5.87,5.45,6.22,65.16,2,3,5849.16,128.65,62.18,79.03,4.52,347,0.2363,-1.0812,1536912.15
PROP_011784,Single_Family,Electric,Street,Tile,No,No,Yes,ZIP_032,Builder_022,Neighborhood_34,Street_020,excellent,good,B,1585.5,1963.9,4,4.1,0,19.5,9.68,5.05,5.67,4.49,86.42,2,0,1445.37,52.12,79.29,79.44,7.24,107,0.1092,2.2082,930721.61
PROP_009591,Condo,Gas,Covered,Asphalt,No,No,Yes,ZIP_044,Builder_071,Neighborhood_53,Street_115,fair,very_good,B,1090.8,3022.5,4,2.3,2,89.1,15.6,4.97,8.43,2.55,131.44,2,1,4381.85,117.11,41.95,58.85,7.78,105,0.0777,1.6508,1201983.45
PROP_005901,Single_Family,Gas,Driveway,Asphalt,No,No,No,ZIP_002,,Neighborhood_45,Street_245,fair,very_good,C,1946.3,8488.8,4,4.5,2,46.3,4.39,3.25,1.42,9.08,32.57,1,3,2127.01,0.0,32.38,63.58,7.31,239,0.8609,-0.3333,759611.66
PROP_004835,Luxury_Villa,Gas,Street,Asphalt,Yes,Yes,No,ZIP_065,Builder_015,Neighborhood_18,Street_243,fair,very_good,A,2049.2,5676.2,5,4.7,2,31.2,21.09,7.1,5.57,5.03,81.27,4,0,1861.05,0.0,52.57,71.21,8.85,424,0.4964,1.7015,1029699.18
PROP_004060,Single_Family,Heat_Pump,Driveway,Asphalt,No,Yes,No,ZIP_058,Builder_027,Neighborhood_32,Street_204,very_good,needs_work,C,2105.5,6431.5,4,4.6,2,63.8,12.41,7.12,3.84,7.3,55.69,1,2,2702.9,0.0,54.31,25.39,10.0,374,0.8704,0.6756,922323.13
PROP_004757,Single_Family,Gas,Driveway,Metal,No,No,Yes,ZIP_046,Builder_012,Neighborhood_22,Street_234,good,very_good,B,2075.9,5639.6,5,5.3,1,57.9,19.12,9.66,7.04,4.57,92.26,4,3,2364.44,75.44,61.0,53.78,8.04,460,0.5096,-1.1693,948530.12
PROP_009922,Townhouse,Heat_Pump,Street,Asphalt,No,No,No,ZIP_066,Builder_080,Neighborhood_11,Street_182,good,needs_work,B,1640.8,4717.5,3,4.6,1,39.8,1.57,0.55,4.35,3.75,64.03,5,3,3539.96,0.0,40.15,48.69,8.92,211,0.2004,0.3048,1280204.93
PROP_000091,Single_Family,Gas,Garage,Asphalt,No,No,No,ZIP_026,Builder_068,Neighborhood_55,Street_137,good,good,A+,1741.7,5089.5,3,3.0,2,64.1,20.64,8.03,10.0,0.75,146.53,4,1,3834.29,0.0,43.65,50.53,7.82,367,0.6524,1.3308,1326910.47
PROP_001988,Single_Family,Heat_Pump,Garage,Asphalt,No,No,Yes,ZIP_061,Builder_005,Neighborhood_44,Street_223,,good,B,1629.7,1552.9,3,3.5,2,13.4,9.7,5.46,3.42,5.82,48.89,1,2,1419.29,122.9,60.01,80.19,5.35,183,0.5871,-1.128,813725.81
PROP_000471,Single_Family,Electric,Covered,Asphalt,No,Yes,No,ZIP_036,Builder_018,Neighborhood_05,Street_045,good,good,C,1051.2,4122.6,2,2.7,1,28.9,11.78,6.31,6.76,3.24,121.8,6,2,5762.84,0.0,45.59,53.45,,16,0.6465,-2.0195,1610571.84
PROP_001327,Apartment,Gas,Street,Tile,No,Yes,Yes,ZIP_068,Builder_019,Neighborhood_03,Street_094,poor,fair,A+,1472.5,3145.8,2,2.9,0,24.2,21.91,7.44,9.42,1.88,119.9,5,4,3322.86,112.17,51.11,63.45,9.38,133,0.5532,-1.2967,1252126.44
PROP_009571,Apartment,Gas,Garage,Metal,No,No,Yes,ZIP_069,,Neighborhood_60,Street_025,excellent,fair,A+,2036.7,4067.6,4,3.6,0,25.6,17.29,6.46,9.15,1.78,110.99,3,1,3352.89,173.61,60.61,49.44,10.0,6,0.2744,0.2288,1134409.49
PROP_010596,Apartment,Gas,Garage,Asphalt,No,Yes,Yes,ZIP_044,Builder_008,Neighborhood_34,Street_147,good,good,B,1871.5,5462.7,4,3.7,2,20.5,7.66,3.86,5.76,4.71,90.85,3,2,5992.14,103.3,55.3,90.28,6.95,411,0.4822,-0.544,1683975.06
PROP_002118,Apartment,Gas,Covered,Asphalt,Yes,Yes,Yes,ZIP_025,Builder_043,Neighborhood_52,Street_290,fair,very_good,A,2340.6,2518.0,4,4.7,2,27.9,16.27,6.06,8.12,2.53,106.28,2,3,3772.39,121.72,57.31,80.74,6.16,112,0.6613,-1.2368,1500264.03
PROP_002938,Single_Family,Electric,Garage,Asphalt,No,Yes,No,ZIP_105,Builder_052,Neighborhood_14,Street_157,excellent,good,B,1445.9,4965.4,4,3.8,2,38.9,11.96,3.81,5.88,4.97,84.4,3,3,3120.82,0.0,65.33,89.55,,453,0.6362,1.2787,1285531.59
PROP_000889,Single_Family,Oil,Garage,Tile,No,No,Yes,ZIP_116,Builder_018,Neighborhood_23,Street_102,good,very_good,C,2075.7,3518.3,4,3.5,2,41.2,3.2,3.14,3.04,4.05,36.93,3,2,859.64,144.11,66.0,80.61,8.51,452,0.3447,-0.0982,837170.77
PROP_000984,Single_Family,Gas,Covered,Asphalt,No,Yes,Yes,ZIP_047,Builder_023,Neighborhood_13,Street_224,excellent,needs_work,B,1670.3,4583.6,4,2.9,2,21.4,6.95,4.01,4.4,7.36,63.65,2,4,2030.0,49.38,63.72,59.26,8.35,196,0.4505,0.4554,909133.41
PROP_006933,Single_Family,Gas,Garage,Metal,No,No,No,ZIP_115,Builder_057,Neighborhood_14,Street_011,excellent,good,A,1946.8,,2,2.1,2,27.0,6.63,2.39,6.91,2.29,100.91,3,4,3769.15,0.0,59.62,70.76,10.0,65,0.3105,1.137,1417080.38
PROP_011555,Apartment,Heat_Pump,Covered,Asphalt,No,No,No,ZIP_003,Builder_013,Neighborhood_26,Street_011,very_good,needs_work,A,1521.6,5066.3,3,1.9,1,35.7,17.61,5.65,5.89,5.14,74.32,4,3,2593.98,0.0,49.86,61.35,,8,0.079,-2.0536,878136.65
PROP_011702,Single_Family,Gas,Street,Flat,Yes,No,Yes,ZIP_097,Builder_079,Neighborhood_30,Street_040,fair,good,A,2104.4,4925.2,5,3.4,1,16.1,9.78,3.53,9.42,2.08,122.18,4,3,4581.09,65.96,61.57,70.15,5.99,200,0.7974,0.1256,1776134.09
PROP_009771,Apartment,Oil,Driveway,Asphalt,Yes,No,No,ZIP_095,Builder_006,Neighborhood_47,Street_246,poor,good,A+,2642.0,4888.7,5,4.9,1,39.8,43.14,11.34,9.6,4.21,134.39,4,1,4369.9,0.0,42.42,70.39,4.93,50,0.6616,-1.9185,1279253.02
PROP_010473,Condo,Gas,Garage,Asphalt,No,Yes,No,ZIP_105,Builder_024,Neighborhood_42,Street_243,fair,good,A+,1391.8,4082.1,2,2.5,1,63.7,15.82,4.31,10.0,0.03,157.26,0,1,1835.86,0.0,33.67,50.04,8.49,423,0.4728,-1.2016,1075631.08
PROP_002926,Single_Family,Oil,Garage,Asphalt,No,No,No,ZIP_009,,Neighborhood_37,Street_149,good,very_good,A,1906.7,5117.0,3,2.2,1,43.5,14.94,4.71,5.89,4.11,86.32,0,0,3425.58,0.0,51.13,82.23,10.0,298,0.8163,0.5565,1002245.41
PROP_010898,Townhouse,Electric,Driveway,Flat,No,Yes,No,ZIP_044,Builder_068,Neighborhood_38,Street_089,very_good,fair,C,747.7,1922.3,1,1.1,1,23.9,38.23,13.55,4.59,8.24,80.48,1,2,4416.22,0.0,66.9,56.32,10.0,264,0.6356,0.0866,879261.71
PROP_003215,Condo,Gas,Driveway,Metal,No,Yes,No,ZIP_019,Builder_039,Neighborhood_35,Street_196,very_good,good,C,1068.1,1990.3,2,2.4,0,31.1,10.41,4.73,2.79,7.42,48.6,3,2,2740.51,0.0,42.98,58.34,6.54,137,0.3674,0.9067,872479.69
PROP_005885,Townhouse,Electric,Garage,Metal,No,No,No,ZIP_063,Builder_043,Neighborhood_03,Street_068,,very_good,B,1088.6,1559.6,2,2.1,1,57.7,15.12,8.11,7.09,3.03,108.24,1,2,2856.52,0.0,46.59,66.58,7.93,129,0.7374,-0.5021,715145.01
PROP_002342,Single_Family,Heat_Pump,Garage,Asphalt,No,No,Yes,ZIP_045,Builder_069,Neighborhood_07,Street_145,very_good,good,C,2097.2,8991.0,3,2.1,2,31.6,11.68,2.82,1.74,9.77,24.84,1,2,4047.71,63.17,53.04,54.81,10.0,170,0.792,-0.8748,1099604.48
PROP_008754,Single_Family,Heat_Pump,Street,Metal,No,No,No,ZIP_097,Builder_034,Neighborhood_34,Street_036,excellent,fair,B,1393.2,3836.9,3,3.3,1,27.1,19.69,8.98,7.76,3.81,92.22,4,4,1558.81,0.0,70.2,40.66,4.36,445,0.3705,-0.5476,798551.81
PROP_008198,Luxury_Villa,Oil,Driveway,Asphalt,No,Yes,No,ZIP_054,Builder_064,Neighborhood_05,Street_216,luxury,very_good,A,2151.0,6807.7,4,4.6,2,64.5,5.25,4.56,9.81,0.0,122.03,1,3,,0.0,72.79,61.68,5.08,461,0.4268,-0.6759,2629724.97
PROP_009250,Single_Family,Gas,Driveway,Asphalt,No,Yes,Yes,ZIP_113,Builder_027,Neighborhood_49,Street_107,good,very_good,A+,2634.1,3778.1,6,6.1,2,70.8,5.65,3.41,10.0,0.0,144.46,2,2,5526.32,95.58,47.27,69.68,7.2,39,0.6383,-0.0189,1683038.29
PROP_008673,Apartment,Heat_Pump,Driveway,Tile,No,No,No,ZIP_029,Builder_047,Neighborhood_22,Street_295,good,needs_work,C,1755.9,2650.4,6,6.0,0,33.9,3.38,3.43,2.14,7.07,27.56,4,4,3138.55,0.0,42.99,45.86,10.0,482,0.3808,-0.0807,1019070.79
PROP_009615,Townhouse,Heat_Pump,Street,Asphalt,No,No,No,ZIP_064,Builder_031,Neighborhood_26,Street_151,very_good,good,B,896.2,3450.1,3,3.0,1,65.0,6.85,4.7,6.29,5.58,79.6,2,2,600.0,0.0,57.7,50.24,8.0,145,0.7447,0.0629,510207.89
PROP_007314,Single_Family,Heat_Pump,Street,Metal,No,No,No,ZIP_008,Builder_023,Neighborhood_15,Street_204,fair,very_good,A,2158.7,2743.0,5,3.8,1,40.3,11.2,6.67,7.67,4.17,102.04,4,6,4585.61,0.0,55.71,79.56,7.04,111,0.1212,1.0288,1385204.85
PROP_000628,Luxury_Villa,Gas,Street,Tile,No,Yes,Yes,ZIP_007,Builder_034,Neighborhood_57,Street_139,good,very_good,A,1752.3,5867.4,4,4.4,2,51.4,6.0,3.44,7.75,3.68,120.35,4,1,2186.7,149.04,45.46,71.49,4.39,312,0.8933,-0.5144,1265128.63
PROP_009321,Townhouse,Electric,Driveway,Asphalt,Yes,Yes,No,ZIP_046,Builder_075,Neighborhood_19,Street_169,good,good,A,1675.1,1695.0,3,3.4,2,19.1,27.54,10.43,7.22,3.06,107.47,3,4,1366.27,0.0,60.62,78.03,10.0,119,0.9903,-0.5017,760807.72
PROP_004948,Single_Family,Gas,Garage,Tile,No,No,Yes,ZIP_039,Builder_003,Neighborhood_44,Street_223,very_good,very_good,B,1654.1,2680.0,4,2.8,2,35.4,8.15,4.6,4.34,5.33,76.37,2,4,600.0,112.13,56.71,50.97,10.0,268,0.9623,-1.3311,780544.42
PROP_005081,Luxury_Villa,Oil,Street,Asphalt,No,Yes,Yes,ZIP_049,Builder_006,Neighborhood_12,Street_001,good,very_good,B,2262.9,5633.0,4,3.9,1,17.1,7.84,3.04,6.26,4.55,90.07,3,5,3399.59,137.25,66.86,73.41,9.35,104,0.2415,0.7549,1250633.95
PROP_004245,Apartment,Gas,Driveway,Tile,No,Yes,No,ZIP_069,,Neighborhood_28,Street_191,good,good,B,2074.2,4162.3,4,2.9,0,62.9,4.95,2.41,5.41,3.35,66.69,2,1,4601.73,0.0,46.54,54.54,7.05,38,0.2578,-1.2449,1355107.36
PROP_007650,Single_Family,Gas,Driveway,Metal,No,Yes,No,ZIP_116,Builder_038,Neighborhood_59,Street_223,excellent,needs_work,C,1360.0,2437.6,1,1.5,1,3.7,10.07,2.84,1.47,9.47,20.0,1,1,2378.41,0.0,70.84,74.19,7.72,30,0.7993,0.5946,867236.26
PROP_004766,Apartment,Heat_Pump,Driveway,Asphalt,No,No,No,ZIP_072,Builder_048,Neighborhood_23,Street_175,excellent,very_good,B,1773.8,3430.3,2,2.1,0,37.9,5.71,2.74,3.97,5.89,55.82,2,0,1192.6,0.0,63.93,85.55,5.96,288,0.667,0.8276,701855.06
PROP_001602,Single_Family,Electric,Covered,Asphalt,Yes,No,No,ZIP_025,Builder_008,Neighborhood_26,Street_070,excellent,fair,B,2717.5,5872.4,5,3.1,2,59.8,36.2,10.57,6.39,6.87,71.64,2,3,3173.47,0.0,50.07,62.55,7.5,244,0.0261,-0.7123,1100510.34
PROP_011694,Single_Family,Gas,Driveway,Tile,No,No,No,ZIP_075,Builder_023,Neighborhood_20,Street_295,excellent,fair,B,2070.9,2753.6,5,4.4,2,13.2,15.71,5.01,4.68,7.32,62.81,2,5,600.0,0.0,64.19,73.19,10.0,355,0.6983,0.424,686223.82
PROP_001270,Single_Family,Gas,Garage,Flat,No,Yes,No,ZIP_032,Builder_029,Neighborhood_20,Street_148,very_good,very_good,B,2266.4,4802.0,4,3.3,2,91.2,10.4,5.78,5.84,5.54,81.76,3,3,2123.21,0.0,47.1,55.79,5.22,358,0.8337,-1.3364,1041204.85
PROP_000129,Townhouse,Electric,Street,Asphalt,No,No,No,ZIP_094,Builder_040,Neighborhood_05,Street_123,very_good,good,B,3580.4,12777.0,5,3.3,1,26.3,13.16,2.23,7.22,4.08,94.85,1,4,4712.84,0.0,42.75,61.89,7.44,142,0.3004,1.1873,1754482.63
PROP_010013,Single_Family,Heat_Pump,Driveway,Metal,No,No,Yes,ZIP_101,Builder_056,Neighborhood_23,Street_018,fair,very_good,A,1852.5,4610.8,5,3.8,2,39.1,11.6,2.65,9.69,0.0,133.9,3,5,4110.63,155.18,55.35,66.96,6.19,339,0.5184,-1.1604,1380986.27
PROP_008480,Apartment,Gas,Street,Asphalt,No,Yes,No,ZIP_044,Builder_030,Neighborhood_48,Street_013,excellent,excellent,B,1149.9,3720.7,5,4.0,1,14.5,8.36,3.26,6.11,3.86,93.59,2,1,4606.44,0.0,78.58,100.0,9.33,220,0.3431,1.137,1351666.64
PROP_001712,Townhouse,Electric,Driveway,Asphalt,No,No,No,ZIP_006,Builder_065,Neighborhood_05,Street_187,luxury,very_good,A,718.2,1782.0,2,3.6,1,54.4,50.89,18.0,9.2,4.41,122.81,3,1,4454.43,0.0,63.93,68.41,10.0,154,0.8775,0.3152,1283602.9
PROP_004183,Luxury_Villa,Electric,Covered,Asphalt,No,No,Yes,ZIP_106,Builder_030,Neighborhood_26,Street_187,good,good,A+,1588.1,7129.4,3,3.7,2,10.1,4.71,4.09,9.74,0.0,134.04,4,5,5337.29,142.26,73.52,58.8,7.73,310,0.285,-1.4308,1639352.16
PROP_008857,Condo,Gas,Garage,Metal,No,Yes,No,ZIP_043,Builder_038,Neighborhood_06,Street_108,good,excellent,A+,420.1,1678.7,3,2.5,2,55.5,13.6,1.71,9.75,0.08,131.14,4,1,1048.75,0.0,53.02,73.74,6.88,401,0.3468,-0.0821,638091.41
PROP_004236,Apartment,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_040,Builder_078,Neighborhood_13,Street_272,,good,A,1774.8,2530.2,3,2.5,1,19.4,13.1,8.9,7.68,5.33,99.56,4,2,4823.06,0.0,39.88,75.76,10.0,264,0.0758,0.5862,1449161.63
PROP_006996,Apartment,Gas,Street,Asphalt,No,Yes,Yes,ZIP_025,Builder_058,Neighborhood_51,Street_001,good,good,A,1447.7,2892.9,3,1.6,0,22.0,26.44,9.44,6.51,4.96,78.71,3,0,5102.8,88.28,61.19,62.56,6.49,295,0.1959,2.4267,1163710.28
PROP_007758,Apartment,Oil,Garage,Tile,No,No,Yes,ZIP_025,Builder_014,Neighborhood_53,Street_148,very_good,very_good,A+,1293.3,520.6,4,4.5,1,33.2,24.36,11.8,10.0,0.43,142.71,0,6,3573.58,147.9,57.25,71.8,4.62,357,0.5769,0.0807,1136007.32
PROP_002399,Apartment,Electric,Street,Asphalt,No,No,Yes,ZIP_045,Builder_027,Neighborhood_01,Street_276,excellent,needs_work,B,1783.7,4723.9,3,3.4,0,26.6,9.2,4.5,5.59,6.5,69.7,4,3,2773.71,72.24,77.72,55.1,10.0,353,0.6596,-0.6856,1130399.01
PROP_011755,Single_Family,Electric,Garage,Asphalt,No,Yes,Yes,ZIP_046,Builder_031,Neighborhood_30,Street_071,excellent,very_good,A,2001.1,4158.1,5,6.0,1,33.1,14.6,4.35,7.22,3.15,86.52,3,3,3113.92,101.93,61.89,85.86,7.75,206,0.5914,-0.4847,1255922.03
PROP_008971,Townhouse,Gas,Street,Asphalt,No,No,No,ZIP_098,Builder_012,Neighborhood_01,Street_004,good,excellent,B,2020.0,2221.5,4,2.6,1,44.5,9.19,3.47,5.9,6.23,79.75,3,3,3160.03,0.0,57.84,84.76,6.93,489,0.8939,-0.2523,1214618.03
PROP_008114,Luxury_Villa,Electric,Garage,Asphalt,Yes,No,No,ZIP_117,Builder_077,Neighborhood_17,Street_135,very_good,good,B,1813.4,7306.9,3,2.9,1,27.5,10.88,3.36,9.56,0.79,122.29,6,2,5165.08,0.0,62.56,68.15,8.34,288,0.6834,0.2105,1894345.28
PROP_008588,Single_Family,Gas,Driveway,Asphalt,No,No,No,ZIP_117,Builder_072,Neighborhood_18,Street_008,very_good,fair,B,1324.7,,2,1.5,1,20.0,5.82,2.03,3.23,6.43,61.72,6,0,1925.46,0.0,70.23,52.82,7.43,92,0.125,-1.1743,747891.17
PROP_010250,Single_Family,Gas,Garage,Asphalt,No,Yes,No,ZIP_094,Builder_024,Neighborhood_41,Street_060,very_good,fair,B,1359.1,1813.8,3,2.2,1,47.3,11.83,5.23,6.15,3.75,91.23,4,3,4170.51,0.0,74.62,44.4,10.0,68,0.6656,0.0758,1153782.4
PROP_001187,Condo,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_112,Builder_028,Neighborhood_44,Street_061,excellent,fair,A,1465.6,3747.2,3,1.8,3,5.4,4.96,5.37,3.1,6.44,39.76,4,1,3327.93,0.0,75.35,71.27,5.45,133,0.9426,-1.6447,1135820.99
PROP_010079,Luxury_Villa,Gas,Street,Asphalt,No,No,Yes,ZIP_028,Builder_023,Neighborhood_41,Street_170,luxury,good,A,2019.7,9532.0,4,5.3,1,51.8,10.58,2.56,8.8,0.0,131.31,4,1,6138.44,103.99,59.8,69.73,8.85,234,0.3315,0.8393,1953673.54
PROP_011925,Condo,Heat_Pump,Driveway,Tile,No,Yes,Yes,ZIP_100,Builder_074,Neighborhood_42,Street_102,luxury,fair,A,1842.3,5614.9,4,4.3,1,55.7,10.15,4.98,7.7,3.63,102.4,3,2,4464.9,139.83,66.47,73.7,9.61,29,0.4931,-1.3966,1614722.63
PROP_011835,Apartment,Heat_Pump,Garage,Flat,No,No,Yes,ZIP_119,,Neighborhood_47,Street_104,fair,good,A+,1622.2,1889.3,4,3.0,1,43.9,10.51,2.72,6.16,2.23,103.78,4,0,3667.16,75.26,45.76,77.75,6.97,5,0.3717,-1.9758,1192437.79
PROP_001978,Single_Family,Oil,Street,Asphalt,Yes,Yes,Yes,ZIP_117,Builder_046,Neighborhood_35,Street_138,,excellent,A,2527.3,6299.3,6,5.7,0,66.7,26.66,12.32,6.96,3.6,115.69,0,2,3500.17,93.9,49.71,63.83,6.91,336,0.8299,0.3857,1364692.95
PROP_005315,Apartment,Heat_Pump,Garage,Asphalt,Yes,No,No,ZIP_073,,Neighborhood_29,Street_118,very_good,good,B,1736.7,4448.6,3,3.5,2,25.7,6.35,3.12,5.06,3.73,86.72,3,1,4854.33,0.0,58.86,77.35,8.59,229,0.7218,-2.8087,1377445.1
PROP_009584,Single_Family,Gas,Driveway,Metal,No,Yes,Yes,ZIP_108,Builder_046,Neighborhood_52,Street_299,fair,excellent,B,1927.8,5538.3,4,3.9,1,19.5,7.74,5.19,7.34,2.47,98.17,2,4,2768.39,149.63,53.49,86.8,8.13,460,0.6105,-1.6332,1317275.93
PROP_004248,Single_Family,Gas,Driveway,Asphalt,No,No,No,ZIP_074,Builder_055,Neighborhood_24,Street_287,very_good,needs_work,B,1996.5,4462.7,5,4.7,1,56.4,21.52,6.77,4.23,8.75,54.27,2,2,2888.35,0.0,53.5,27.27,6.8,344,0.3928,-1.2929,890544.25
PROP_009650,Single_Family,Electric,Street,Asphalt,Yes,Yes,No,ZIP_083,Builder_014,Neighborhood_20,Street_004,very_good,good,A,1991.1,,5,3.4,1,27.2,6.23,2.34,7.08,4.24,93.96,4,2,2440.04,0.0,61.46,64.21,5.17,67,0.8908,0.3827,1151089.45
PROP_000916,Condo,Electric,Garage,Tile,No,Yes,Yes,ZIP_023,Builder_025,Neighborhood_34,Street_154,good,good,A+,1514.4,,3,2.1,2,45.1,26.81,9.04,10.0,2.28,141.44,2,4,3729.35,133.37,46.65,71.21,9.12,490,0.8568,2.7279,1413069.32
PROP_001306,Single_Family,Electric,Covered,Tile,No,No,No,ZIP_088,Builder_041,Neighborhood_18,Street_183,very_good,good,B,1864.1,7078.8,2,2.5,1,16.9,9.69,3.8,7.28,4.01,94.48,4,4,3608.31,0.0,42.9,67.34,5.19,203,0.7543,0.8576,1328689.83
PROP_008139,Single_Family,Heat_Pump,Driveway,Metal,No,No,No,ZIP_088,Builder_051,Neighborhood_20,Street_022,poor,needs_work,B,3149.5,4369.0,6,1.8,1,38.6,6.11,2.54,4.36,5.56,71.03,4,2,1308.43,0.0,48.85,42.34,8.2,492,0.1181,-0.2443,1010510.65
PROP_003050,Luxury_Villa,Gas,Street,Asphalt,No,No,Yes,ZIP_082,Builder_031,Neighborhood_05,Street_265,very_good,good,A,1991.3,7099.0,5,4.6,1,48.2,4.18,2.99,8.35,0.89,99.27,4,4,8318.0,125.28,59.48,60.3,8.48,353,0.5149,0.2469,2308049.86
